barcode,product_name,brands,primary_brand,query_category,off_categories,primary_country,nova_group,nutriscore_grade,energy_kcal,fat_100g,saturated_fat_100g,carbs_100g,sugars_100g,protein_100g,salt_100g,image_url,health_wash_score_v1,upf_markers_found,functional_claims_found,negative_claims_found,has_artificial_sweetener,ht_sugar_loophole,ht_protein_masks_fat,ht_fibre_distraction,ht_vegan_calorie_trap,tier,sampling_reason
41220987023,Chocolate Milk,h-e-b,h-e-b,beverages,"Beverages, Dairies, Dairy drinks, Flavoured milks, Chocolate milks",United States,4.0,E,,,,,,,,https://images.openfoodfacts.org/images/products/004/122/098/7023/front_en.3.400.jpg,18.0,emulsifier_concern|added_flavour|starch,fortification_claim,,0.0,0.0,0.0,0.0,0.0,2,tier2_nova4_DE_claims:h-e-b
41220334254,Instant oatmeal strawberry and cream,h-e-b,h-e-b,cereals,"Plant-based foods and beverages, Plant-based foods, Breakfasts, Cereals and potatoes, Cereals and their products, Breakfast cereals",United States,4.0,E,371.42857142857,5.7142857142857,1.4285714285714,77.142857142857,34.285714285714,8.5714285714286,1.2857142857143,https://images.openfoodfacts.org/images/products/004/122/033/4254/front_en.13.400.jpg,24.0,thickener|artificial_flavour|maltodextrin|acid_regulator,fortification_claim,,0.0,0.0,0.0,0.0,1.0,2,tier2_nova4_DE_claims:h-e-b
41220901302,mootopia 2% chocolate milk,h-e-b,h-e-b,beverages,en:chocolate-milks,United States,4.0,D,,,,,,,,https://images.openfoodfacts.org/images/products/004/122/090/1302/front_en.3.400.jpg,27.0,artificial_sweetener|emulsifier_concern|artificial_flavour,fortification_claim,,1.0,0.0,0.0,0.0,0.0,2,tier2_nova4_DE_claims:h-e-b
41220796533,Premium Croutons Cheese & Garlic,h-e-b,h-e-b,cereals,"Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Breads",United States,4.0,D,429.0,14.29,0.0,71.43,0.0,14.29,2.5,https://images.openfoodfacts.org/images/products/004/122/079/6533/front_en.9.400.jpg,30.0,preservative|artificial_flavour|maltodextrin|acid_regulator,fortification_claim,,0.0,0.0,0.0,0.0,1.0,2,tier2_nova4_DE_claims:h-e-b
41220209064,Ranch tortilla chips,h-e-b,h-e-b,snacks,"Snacks, Salty snacks, Appetizers, Chips and fries, Crisps, Corn chips",United States,4.0,D,,,,,,,,https://images.openfoodfacts.org/images/products/004/122/020/9064/front_en.3.400.jpg,40.0,emulsifier|artificial_flavour|added_flavour|glucose_syrup|refined_sugar|maltodextrin|starch|acid_regulator,fortification_claim|adaptogen_claim,,0.0,0.0,0.0,0.0,0.0,2,tier2_nova4_DE_claims:h-e-b
5010478558434,Doppel Lutscher,swizzels,swizzels,snacks,"Imbiss, Süßer Snack, Süßwaren, Bonbons, Dauerlutscher",Switzerland,4.0,E,411.0,3.4,3.4,93.6,90.3,0.1,0.1,https://images.openfoodfacts.org/images/products/501/047/855/8434/front_fr.25.400.jpg,3.0,added_flavour,fortification_claim,,0.0,0.0,0.0,0.0,0.0,2,tier2_nova4_DE_claims:swizzels
5010478789258,Double lollies,swizzels,swizzels,snacks,"Snacks, Sweet snacks, Confectioneries, Candies, Lollipops",United Kingdom,4.0,E,407.0,3.45,2.39,92.6,90.5,0.01,0.0,https://images.openfoodfacts.org/images/products/501/047/878/9258/front_en.3.400.jpg,12.0,added_flavour|modified_starch|starch,fortification_claim,,0.0,0.0,0.0,0.0,0.0,2,tier2_nova4_DE_claims:swizzels
5010478675711,Love hearts,"swizzels,love hearts",swizzels,snacks,"Snacks, Sweet snacks, Confectioneries, Candies",United Kingdom,4.0,E,389.0,3.0999999046326,3.0999999046326,89.900001525879,85.5,0.10000000149012,2.0999999046326,https://images.openfoodfacts.org/images/products/501/047/867/5711/front_en.12.400.jpg,15.0,added_flavour|modified_starch|starch|raising_agent,fortification_claim,,0.0,0.0,0.0,0.0,0.0,2,tier2_nova4_DE_claims:swizzels
5010478997721,Love Hearts Tube,"swizzels,love hearts",swizzels,snacks,"Snacks, Sweet snacks, Confectioneries, Candies","Austria,United Kingdom",4.0,E,389.0,3.1,3.1,87.6,85.3,0.1,2.1,https://images.openfoodfacts.org/images/products/501/047/899/7721/front_en.7.400.jpg,15.0,added_flavour|modified_starch|starch|raising_agent,fortification_claim,,0.0,0.0,0.0,0.0,0.0,2,tier2_nova4_DE_claims:swizzels
5010478072084,Drumstick Squashies Bubblegum Flavour,swizzels,swizzels,snacks,en:confectioneries,United Kingdom,4.0,E,355.0,0.2,0.0,83.0,62.0,3.4,0.07,https://images.openfoodfacts.org/images/products/501/047/807/2084/front_en.3.400.jpg,24.0,thickener|glucose_syrup|modified_starch|starch|acid_regulator,adaptogen_claim,,0.0,0.0,0.0,0.0,0.0,2,tier2_nova4_DE_claims:swizzels
5010478521179,Sweet treats imp,swizzels,swizzels,snacks,en:candies,United Kingdom,4.0,E,405.0,4.0,3.0,90.0,75.0,0.5,0.7,https://images.openfoodfacts.org/images/products/501/047/852/1179/front_en.8.400.jpg,27.0,added_flavour|glucose_syrup|modified_starch|starch|raising_agent|acid_regulator,fortification_claim,,0.0,0.0,0.0,0.0,0.0,2,tier2_nova4_DE_claims:swizzels
5010478721616,Spring Mix,swizzels,swizzels,snacks,"Snacks, Sweet snacks, Confectioneries, Candies",United Kingdom,4.0,E,396.0,3.3,2.5,90.0,75.0,0.46,0.49,https://images.openfoodfacts.org/images/products/501/047/872/1616/front_en.4.400.jpg,33.0,added_flavour|glucose_syrup|refined_sugar|modified_starch|starch|raising_agent|acid_regulator,fortification_claim,,0.0,0.0,0.0,0.0,0.0,2,tier2_nova4_DE_claims:swizzels
5010478847330,Swizzles Loadsa Sweets,swizzels,swizzels,snacks,"Snacks,Sweet snacks,Confectioneries,Candies","France,United Kingdom",4.0,E,406.0,4.2,3.3,90.7,89.0,0.2,0.4,https://images.openfoodfacts.org/images/products/501/047/884/7330/front_en.4.400.jpg,33.0,added_flavour|glucose_syrup|refined_sugar|modified_starch|starch|raising_agent|acid_regulator,fortification_claim,,0.0,0.0,0.0,0.0,0.0,2,tier2_nova4_DE_claims:swizzels
5060384263816,CANDY KITTENS SMITTERS THE BLUEBERRY EDIT NEW GOUR,candy kittens,candy kittens,snacks,en:candies,United Kingdom,4.0,E,351.0,0.2,0.1,85.0,52.0,0.3,0.4225,https://images.openfoodfacts.org/images/products/506/038/426/3816/front_en.11.400.jpg,24.0,thickener|glucose_syrup|maltodextrin|acid_regulator,protein_claim|adaptogen_claim,,0.0,0.0,0.0,0.0,0.0,2,tier2_nova4_DE_claims:candy kittens
5060384262925,Loves,candy kittens,candy kittens,snacks,"Snacks,Sweet snacks,Confectioneries,Candies,Gummi candies",United Kingdom,4.0,E,352.0,0.2,0.1,86.0,60.0,0.1,0.03,https://images.openfoodfacts.org/images/products/506/038/426/2925/front_en.26.400.jpg,27.0,added_flavour|glucose_syrup|modified_starch|starch|acid_regulator,adaptogen_claim,,0.0,0.0,0.0,0.0,0.0,2,tier2_nova4_DE_claims:candy kittens
5060384263663,Disco Dreams Gourmet Sour Chews,candy kittens,candy kittens,snacks,"Snacks, Sweet snacks, Confectioneries, Candies, en:gummi-candies",United Kingdom,4.0,E,350.0,0.1,0.1,84.0,56.0,0.4,0.305,https://images.openfoodfacts.org/images/products/506/038/426/3663/front_en.5.400.jpg,30.0,thickener|added_flavour|glucose_syrup|maltodextrin|acid_regulator,fortification_claim|adaptogen_claim,,0.0,0.0,0.0,0.0,0.0,2,tier2_nova4_DE_claims:candy kittens
5060384263335,Candy Kittens Wanderlust Gourmet Chews,candy kittens,candy kittens,snacks,"Snacks, Sweet snacks, Confectioneries, Candies, Gummi candies","Germany,United Kingdom",4.0,E,346.0,0.2,0.1,84.0,51.0,0.3,0.305,https://images.openfoodfacts.org/images/products/506/038/426/3335/front_en.6.400.jpg,30.0,thickener|added_flavour|glucose_syrup|maltodextrin|acid_regulator,adaptogen_claim,,0.0,0.0,0.0,0.0,0.0,2,tier2_nova4_DE_claims:candy kittens
5060384262895,Eton Mess,candy kittens,candy kittens,snacks,"Snacks,Sweet snacks,Confectioneries,Candies,Gummi candies",United Kingdom,4.0,E,344.0,0.2,0.1,84.0,61.0,0.4,0.03,https://images.openfoodfacts.org/images/products/506/038/426/2895/front_en.52.400.jpg,33.0,added_flavour|glucose_syrup|refined_sugar|modified_starch|starch|acid_regulator,protein_claim,,0.0,0.0,0.0,0.0,0.0,2,tier2_nova4_DE_claims:candy kittens
5060384261034,Sour Watermelon - Gourmet Sweets,candy kittens,candy kittens,snacks,"Snacks, Snacks sucrés, Confiseries, Bonbons",France,4.0,E,335.0,0.1,0.1,81.0,58.0,0.8,0.06,https://images.openfoodfacts.org/images/products/506/038/426/1034/front_fr.4.400.jpg,33.0,added_flavour|glucose_syrup|refined_sugar|modified_starch|starch|acid_regulator,protein_claim|fortification_claim|adaptogen_claim,,0.0,0.0,0.0,0.0,0.0,2,tier2_nova4_DE_claims:candy kittens
5060384262932,Very Cherry Gourmet Sweets,candy kittens,candy kittens,snacks,"Snacks, Sweet snacks, Confectioneries, Candies, Gummi candies",United Kingdom,4.0,E,343.0,0.1,0.1,84.0,60.0,0.4,0.31,https://images.openfoodfacts.org/images/products/506/038/426/2932/front_en.18.400.jpg,33.0,added_flavour|glucose_syrup|refined_sugar|modified_starch|starch|acid_regulator,protein_claim|fortification_claim,,0.0,0.0,0.0,0.0,0.0,2,tier2_nova4_DE_claims:candy kittens
5060384263373,candy kittens sour watermelon,candy kittens,candy kittens,snacks,"Snacks, Sweet snacks, Confectioneries, Candy Kitten, en:candies",United Kingdom,4.0,E,344.0,0.1,0.1,84.0,60.0,0.4,0.32,https://images.openfoodfacts.org/images/products/506/038/426/3373/front_en.3.400.jpg,33.0,added_flavour|glucose_syrup|refined_sugar|modified_starch|starch|acid_regulator,protein_claim|fortification_claim|adaptogen_claim,,0.0,0.0,0.0,0.0,0.0,2,tier2_nova4_DE_claims:candy kittens
9002490264093,The Winter Edition,redbull,redbull,beverages,"Beverages and beverages preparations, Beverages, Energy drinks, en:sweetened-beverages","Austria,Brazil",4.0,E,44.0,0.0,0.0,11.0,11.0,0.0,0.0,https://images.openfoodfacts.org/images/products/900/249/026/4093/front_en.5.400.jpg,0.0,,fortification_claim,,0.0,0.0,0.0,0.0,0.0,2,tier2_nova4_DE_claims:redbull
90446184,Redbull,redbull,redbull,beverages,en:energy-drinks,Lithuania,4.0,E,,,,,,,,https://images.openfoodfacts.org/images/products/000/009/044/6184/front_lt.12.400.jpg,0.0,,fortification_claim,,1.0,0.0,0.0,0.0,0.0,2,tier2_nova4_DE_claims:redbull
90435607,RedBull Winter Edition Spekulatius-Kirsch,redbull,redbull,beverages,"Getränke und Getränkezubereitungen, Getränke, Energy-Drinks, Energydrink","Belgium,Germany",4.0,E,45.0,0.0,0.0,11.0,11.0,0.0,0.1,https://images.openfoodfacts.org/images/products/000/009/043/5607/front_fr.3.400.jpg,3.0,added_flavour,fortification_claim,,0.0,0.0,0.0,0.0,0.0,2,tier2_nova4_DE_claims:redbull
90456572,Curuba-Holunderblüte Summer-Edition,redbull,redbull,beverages,"Beverages and beverages preparations, Beverages, Energy drinks, Sweetened beverages, Hollu, en:artificially-sweetened-beverages",Germany,4.0,E,45.0,0.0,0.0,11.0,11.0,0.0,0.039,https://images.openfoodfacts.org/images/products/000/009/045/6572/front_en.15.400.jpg,3.0,added_flavour,fortification_claim,,0.0,0.0,0.0,0.0,0.0,2,tier2_nova4_DE_claims:redbull
90457401,sea blue édition,redbull,redbull,beverages,"Beverages and beverages preparations,Beverages,Energy drinks,Drink","France,Morocco",4.0,E,45.0,0.0,0.0,11.0,11.0,0.0,0.1,https://images.openfoodfacts.org/images/products/000/009/045/7401/front_en.13.400.jpg,3.0,acid_regulator,fortification_claim|energy_claim,,0.0,0.0,0.0,0.0,0.0,2,tier2_nova4_DE_claims:redbull
6974183555999,Extra,redbull,redbull,beverages,"Getränke und Getränkezubereitungen,Getränke,Energy-Drinks",Germany,4.0,E,50.0,0.0,0.0,12.0,12.0,0.0,0.1075,https://images.openfoodfacts.org/images/products/697/418/355/5999/front_en.6.400.jpg,9.0,artificial_colour,fortification_claim,,0.0,0.0,0.0,0.0,0.0,2,tier2_nova4_DE_claims:redbull
90473616181,The summer Edition (Redbull),redbull,redbull,beverages,Energy drink without sugar and with artificial sweeteners,Morocco,4.0,E,,,,,,,,https://images.openfoodfacts.org/images/products/009/047/361/6181/front_en.3.400.jpg,12.0,artificial_flavour|acid_regulator,fortification_claim|energy_claim,,0.0,0.0,0.0,0.0,0.0,2,tier2_nova4_DE_claims:redbull
90454035,The Summer Edition: Juneberry,redbull,redbull,beverages,"Beverages, Energy drinks",Ireland,4.0,E,45.0,0.0,0.0,11.0,11.0,0.0,0.1,https://images.openfoodfacts.org/images/products/000/009/045/4035/front_en.3.400.jpg,15.0,added_flavour|artificial_colour|acid_regulator,fortification_claim|energy_claim,,0.0,0.0,0.0,0.0,0.0,2,tier2_nova4_DE_claims:redbull
8809041426310,Aloe Vera King Natural Pineapple,okf,okf,beverages,Aloe Vera drinks,France,4.0,D,35.0,0.0,0.0,8.0,8.0,0.0,0.0,https://images.openfoodfacts.org/images/products/880/904/142/6310/front_en.11.400.jpg,0.0,,fortification_claim,,0.0,0.0,0.0,0.0,0.0,2,tier2_nova4_DE_claims:okf
8809041426013,Aloe Vera King Aloe Vera Drink Natural Mango Taste,okf,okf,beverages,Aloe Vera drinks,France,4.0,E,38.0,0.0,0.0,10.0,9.0,0.0,0.0,https://images.openfoodfacts.org/images/products/880/904/142/6013/front_fr.21.400.jpg,3.0,colour,fortification_claim,,0.0,0.0,0.0,0.0,0.0,2,tier2_nova4_DE_claims:okf
884394000590,Aloe vera king,"okf,aloe vera king",okf,beverages,"Plant-based foods and beverages, Beverages, Plant-based foods, Plant-based beverages, Fruit-based beverages, Still fruit soft drinks, Aloe Vera drinks, en:sweetened-beverages",Norway,4.0,E,,,,,,,,https://images.openfoodfacts.org/images/products/088/439/400/0590/front_en.31.400.jpg,3.0,acid_regulator,fortification_claim,non_gmo,0.0,0.0,0.0,0.0,0.0,2,tier2_nova4_DE_claims:okf
884394007971,Puro me smoothie,okf,okf,beverages,"Alimentos y bebidas de origen vegetal, Bebidas, Bebidas de origen vegetal, Smoothies",Spain,4.0,E,54.0,0.0,0.0,14.0,12.0,0.0,0.14,https://images.openfoodfacts.org/images/products/088/439/400/7971/front_es.3.400.jpg,3.0,acid_regulator,probiotic_claim|fortification_claim,,0.0,0.0,0.0,0.0,0.0,2,tier2_nova4_DE_claims:okf
8809041429922,Imperial aloe berrymix,okf,okf,beverages,"Beverages and beverages preparations,Plant-based foods and beverages,Beverages,Plant-based beverages,Fruit-based beverages,Aloe Vera drinks",France,4.0,D,20.0,0.0,0.0,5.0,5.0,0.0,0.0,https://images.openfoodfacts.org/images/products/880/904/142/9922/front_fr.20.400.jpg,12.0,refined_sugar|colour|acid_regulator,fortification_claim,,0.0,0.0,0.0,0.0,0.0,2,tier2_nova4_DE_claims:okf
667888386444,Aloe Drink Original,okf,okf,beverages,"Beverages and beverages preparations,Plant-based foods and beverages,Beverages,Plant-based beverages,Fruit-based beverages,Artificially sweetened beverages,Aloe Vera drinks","Canada,France",4.0,D,18.666666666667,0.0,0.0,4.8,4.5333333333333,0.0,0.0066666666666667,https://images.openfoodfacts.org/images/products/066/788/838/6444/front_en.36.400.jpg,12.0,artificial_sweetener|acid_regulator,fortification_claim,,1.0,0.0,0.0,0.0,0.0,2,tier2_nova4_DE_claims:okf
884394000774,Aloe Vera Drink,okf,okf,beverages,"Plant-based foods and beverages, Beverages, Plant-based beverages, Artificially sweetened beverages, Sweetened beverages, en:aloe-vera-drinks",France,4.0,D,15.0,0.0,0.0,4.0,4.0,0.0,0.0,https://images.openfoodfacts.org/images/products/088/439/400/0774/front_fr.16.400.jpg,15.0,artificial_sweetener|added_flavour|acid_regulator,fortification_claim,,1.0,0.0,0.0,0.0,0.0,2,tier2_nova4_DE_claims:okf
8809041429908,Impériale Aloe Tropical Mix,okf,okf,beverages,Aloe Vera drinks,France,4.0,D,20.0,0.0,0.0,5.0,5.0,0.0,0.0,https://images.openfoodfacts.org/images/products/880/904/142/9908/front_fr.9.400.jpg,18.0,sweetener_natural|added_flavour|refined_sugar|colour|acid_regulator,fortification_claim,,0.0,0.0,0.0,0.0,0.0,2,tier2_nova4_DE_claims:okf
60410038925,Crunchy,cheetos,cheetos,snacks,en:corn-chips,Canada,4.0,E,571.42857142857,35.714285714286,5.3571428571429,57.142857142857,3.5714285714286,3.5714285714286,2.2321428571429,https://images.openfoodfacts.org/images/products/006/041/003/8925/front_en.13.400.jpg,0.0,,protein_claim,,0.0,0.0,1.0,0.0,0.0,2,tier2_nova4_DE_claims:cheetos
28400589895,Flamin' Hot Crunchy,cheetos,cheetos,snacks,"Snacks, Salty snacks, Appetizers, Chips and fries, Crisps, Corn chips, Cheese flavored snacks","France,United States",4.0,E,571.428571428572,39.2857142857143,5.35714285714286,53.5714285714286,0.0,3.57142857142857,1.875,https://images.openfoodfacts.org/images/products/002/840/058/9895/front_en.53.400.jpg,18.0,added_flavour|maltodextrin|acid_regulator,protein_claim,,0.0,0.0,1.0,0.0,0.0,2,tier2_nova4_DE_claims:cheetos
28400794343,Simply NKD Puffs,cheetos,cheetos,snacks,"en:snacks,en:snacks-variety-packs",United States,4.0,E,571.428571428572,35.7142857142857,5.35714285714286,57.1428571428571,3.57142857142857,7.14285714285714,1.25,https://images.openfoodfacts.org/images/products/002/840/079/4343/front_en.17.400.jpg,18.0,added_flavour|maltodextrin|acid_regulator,protein_claim,,0.0,0.0,1.0,0.0,0.0,2,tier2_nova4_DE_claims:cheetos
28400768917,Cheetos Crunchy,cheetos,cheetos,snacks,"Plant-based foods and beverages,Plant-based foods,Snacks,Cereals and potatoes,Salty snacks,Appetizers,Chips and fries,Crisps,Potato crisps",United States,4.0,D,571.428571428572,35.7142857142857,5.35714285714286,53.5714285714286,3.57142857142857,7.14285714285714,1.78571428571429,https://images.openfoodfacts.org/images/products/002/840/076/8917/front_en.16.400.jpg,21.0,artificial_flavour|maltodextrin|acid_regulator,protein_claim,,0.0,0.0,1.0,0.0,0.0,2,tier2_nova4_DE_claims:cheetos
28400029926,Baked Not Fried Crunchy Cheese Flavored,cheetos,cheetos,snacks,"Chips and fries, en:appetizers",United States,4.0,D,443.548387096774,16.1290322580645,2.01612903225806,72.5806451612903,4.03225806451613,8.06451612903226,2.11693548387097,https://images.openfoodfacts.org/images/products/002/840/002/9926/front_en.62.400.jpg,21.0,artificial_flavour|maltodextrin|acid_regulator,protein_claim,,0.0,0.0,1.0,0.0,0.0,2,tier2_nova4_DE_claims:cheetos
60410055212,Puffs souflé,cheetos,cheetos,snacks,puffed-salty-snacks,Canada,4.0,E,560.0,36.0,6.0,52.0,6.0,6.0,2.2,https://images.openfoodfacts.org/images/products/006/041/005/5212/front_en.16.400.jpg,24.0,artificial_flavour|maltodextrin|colour|acid_regulator,protein_claim,,0.0,0.0,1.0,0.0,0.0,2,tier2_nova4_DE_claims:cheetos
28400700108,Flamin' Hot Minis,cheetos,cheetos,snacks,en:appetizers,United States,4.0,E,571.428571428572,35.7142857142857,5.35714285714286,53.5714285714286,3.57142857142857,3.57142857142857,2.14285714285714,https://images.openfoodfacts.org/images/products/002/840/070/0108/front_en.14.400.jpg,27.0,added_flavour|glucose_syrup|maltodextrin|acid_regulator,protein_claim,,0.0,0.0,1.0,0.0,0.0,2,tier2_nova4_DE_claims:cheetos
15300200234,Cheetos Mac 'N Cheese Flamin' Hot,"cheetos,frito lay",cheetos,plant-based-foods,"Alimentos y bebidas de origen vegetal,Alimentos de origen vegetal,Comidas preparadas,Platos de pasta,Pastas alimenticias,Pasta seca,Pasta instantánea,en:Flavored and colored dry pastas","Bolivia,United States",4.0,D,359.375,3.90625,1.5625,,4.6875,12.5,2.34375,https://images.openfoodfacts.org/images/products/001/530/020/0234/front_en.22.400.jpg,40.0,thickener|artificial_flavour|glucose_syrup|maltodextrin|starch|artificial_colour|acid_regulator,protein_claim,,0.0,0.0,0.0,0.0,0.0,2,tier2_nova4_DE_claims:cheetos
42104773,Minute Maid Multivitamines,minute maid,minute maid,beverages,"Aliments et boissons à base de végétaux, Boissons, Boissons à base de végétaux, Boissons aux fruits, Jus et nectars, Jus de fruits","Belgium,France,Luxembourg",4.0,E,48.0,0.0,0.0,11.4,11.4,0.0,0.0,https://images.openfoodfacts.org/images/products/000/004/210/4773/front_fr.5.400.jpg,0.0,,fortification_claim,,0.0,0.0,0.0,0.0,0.0,2,tier2_nova4_DE_claims:minute maid
5449000319333,Multivitamins,minute maid,minute maid,beverages,Jus multifruits,"Belgium,Luxembourg",4.0,E,48.0,0.0,0.0,11.4,11.4,0.0,0.0,https://images.openfoodfacts.org/images/products/544/900/031/9333/front_fr.3.400.jpg,0.0,,fortification_claim,,0.0,0.0,0.0,0.0,0.0,2,tier2_nova4_DE_claims:minute maid
25000052224,Cranberry Apple Raspberry Flavored Juice Beverage,minute maid,minute maid,beverages,"Boissons et préparations de boissons,Aliments et boissons à base de végétaux,Boissons,Boissons à base de végétaux,Boissons aux fruits,Jus et nectars,Jus de fruits,Jus multifruits,en:Cranberry apple raspberry flavored juice beverage",United States,4.0,E,180.0,0.0,0.0,48.0,45.0,0.0,0.0625,https://images.openfoodfacts.org/images/products/002/500/005/2224/front_en.8.400.jpg,18.0,added_flavour|glucose_syrup|acid_regulator,fortification_claim,,0.0,0.0,0.0,0.0,0.0,2,tier2_nova4_DE_claims:minute maid
25000058011,Lemonade,minute maid,minute maid,beverages,"Beverages, Carbonated drinks, Sodas","France,United States",4.0,E,108.333333333333,0.0,,27.9166666666667,27.9166666666667,0.0,0.0833333333333333,https://images.openfoodfacts.org/images/products/002/500/005/8011/front_en.35.400.jpg,27.0,preservative|added_flavour|glucose_syrup|starch|acid_regulator,fortification_claim,,0.0,0.0,0.0,0.0,0.0,2,tier2_nova4_DE_claims:minute maid
25000053498,Pink Lemonade Juice,minute maid,minute maid,beverages,"Beverages, Carbonated drinks, Sodas",United States,4.0,E,,,,,,,,https://images.openfoodfacts.org/images/products/002/500/005/3498/front_en.4.400.jpg,27.0,preservative|added_flavour|glucose_syrup|starch|acid_regulator,fortification_claim,,0.0,0.0,0.0,0.0,0.0,2,tier2_nova4_DE_claims:minute maid
25000037764,Berry Punch,minute maid,minute maid,beverages,"Plant-based foods and beverages, Beverages, Plant-based beverages",United States,4.0,E,,,,,,,,https://images.openfoodfacts.org/images/products/002/500/003/7764/front_en.4.400.jpg,27.0,preservative|added_flavour|glucose_syrup|starch|acid_regulator,fortification_claim,,0.0,0.0,0.0,0.0,0.0,2,tier2_nova4_DE_claims:minute maid
25000058288,Lemonade,minute maid,minute maid,beverages,"Beverages, Carbonated drinks, Sodas, Lemonade",United States,4.0,E,,,,,,,,https://images.openfoodfacts.org/images/products/002/500/005/8288/front_en.7.400.jpg,27.0,preservative|added_flavour|glucose_syrup|starch|acid_regulator,fortification_claim,,0.0,0.0,0.0,0.0,0.0,2,tier2_nova4_DE_claims:minute maid
4801981164851,Minute Maid Apple Juice,minute maid,minute maid,beverages,"Beverages,Fruit-juices-and-nectars,Fruit juices,Apple juices,Non-alcoholic beverages",Philippines,4.0,E,,,,,,,,https://images.openfoodfacts.org/images/products/480/198/116/4851/front_en.14.400.jpg,33.0,artificial_sweetener|preservative|artificial_flavour|artificial_colour|acid_regulator,fortification_claim,,1.0,0.0,0.0,0.0,0.0,2,tier2_nova4_DE_claims:minute maid
6793004792272,ades sabor natural,ades,ades,beverages,"Alimentos y bebidas de origen vegetal, Bebidas, Alimentos de origen vegetal, Leguminosas y derivados, en:Dairy substitutes, Sustitutos de la leche, Bebidas de origen vegetal, Bebidas vegetales, Leches de leguminosas, Bebidas de soja",Spain,4.0,E,66.3690476190476,4.57142857142857,0.0,22.7738095238095,16.5011904761905,8.21428571428572,1.46178154761905,https://images.openfoodfacts.org/images/products/679/300/479/2272/front_en.5.400.jpg,0.0,,fortification_claim,,0.0,0.0,0.0,0.0,1.0,2,tier2_nova4_DE_claims:ades
8105226,ades de soja,ades,ades,beverages,"Alimentos y bebidas de origen vegetal, Bebidas, Alimentos de origen vegetal, Leguminosas y derivados, en:Dairy substitutes, Sustitutos de la leche, Bebidas de origen vegetal, Bebidas vegetales, Leches de leguminosas, Bebidas de soja",Argentina,4.0,E,,,,,,,,https://images.openfoodfacts.org/images/products/000/000/810/5226/front_en.10.400.jpg,0.0,,fortification_claim,,0.0,0.0,0.0,0.0,0.0,2,tier2_nova4_DE_claims:ades
7501005102667,Soya + jugo de naranja,"ades,unilever",ades,beverages,"Alimentos y bebidas de origen vegetal, Bebidas, Alimentos de origen vegetal, Leguminosas y derivados, en:Dairy substitutes, Sustitutos de la leche, Bebidas de origen vegetal, Bebidas a base de frutas, Bebidas vegetales, Bebidas endulzadas artificialmente, Leches de leguminosas, en:Fruit and plant-milk beverages, Bebidas de soja, Bebidas a base de zumo de frutas y soja",Mexico,4.0,D,22.4,0.4,0.05,4.1,4.0,0.6,0.0175,https://images.openfoodfacts.org/images/products/750/100/510/2667/front_es.20.400.jpg,3.0,thickener,fortification_claim,,1.0,0.0,0.0,0.0,0.0,2,tier2_nova4_DE_claims:ades
54008236,Coco genial: frutas del bosque,ades,ades,beverages,"Alimentos y bebidas de origen vegetal, Bebidas, en:Dairy substitutes, Sustitutos de la leche, Bebidas de origen vegetal, Bebidas vegetales","France,Spain",4.0,E,42.0,2.6,2.5,4.0,3.7,0.0,0.02,https://images.openfoodfacts.org/images/products/000/005/400/8236/front_es.11.400.jpg,6.0,sweetener_natural|thickener,fortification_claim,,0.0,0.0,0.0,0.0,0.0,2,tier2_nova4_DE_claims:ades
7501005111560,jugo ades soya frutas tropicales,ades,ades,beverages,"Alimentos y bebidas de origen vegetal, Bebidas, Alimentos de origen vegetal, Leguminosas y derivados, en:Dairy substitutes, Sustitutos de la leche, Bebidas de origen vegetal, Bebidas a base de frutas, Bebidas vegetales, Leches de leguminosas, en:Fruit and plant-milk beverages, Bebidas de soja, Bebidas a base de zumo de frutas y soja",Mexico,4.0,D,25.25,0.45,0.05,4.5,3.8,0.6,0.02921,https://images.openfoodfacts.org/images/products/750/100/511/1560/front_es.20.400.jpg,12.0,thickener|maltodextrin,fortification_claim,,1.0,0.0,0.0,0.0,0.0,2,tier2_nova4_DE_claims:ades
7501005108065,Ades Max,"ades,unilever",ades,beverages,"Alimentos y bebidas de origen vegetal, Bebidas, Alimentos de origen vegetal, Leguminosas y derivados, en:Dairy substitutes, Sustitutos de la leche, Bebidas de origen vegetal, Bebidas a base de frutas, Bebidas vegetales, Leches de leguminosas, en:Fruit and plant-milk beverages, Bebidas de soja, Bebidas a base de zumo de frutas y soja",Mexico,4.0,D,27.7,0.4,0.05,5.25,3.7,0.6,0.02921,https://images.openfoodfacts.org/images/products/750/100/510/8065/front_es.8.400.jpg,12.0,thickener|maltodextrin,fortification_claim,,1.0,0.0,0.0,0.0,0.0,2,tier2_nova4_DE_claims:ades
